Thick_MnF2_0p6mm_pel
Wavelength = 1.54059 Å (Cu)
Angle	I(o)	I(b)
19.13	3404.0	3009.4
19.14	3337.0	3009.9
19.15	3371.0	3010.3
19.16	3416.0	3010.7
19.17	3379.0	3011.1
19.18	3412.0	3011.6
19.19	3419.0	3012.0
19.2	3381.0	3012.4
19.21	3399.0	3012.8
19.22	3415.0	3013.2
19.23	3449.0	3013.6
19.24	3453.0	3014.0
19.25	3443.0	3014.4
19.26	3492.0	3014.8
19.27	3486.0	3015.2
19.28	3416.0	3015.6
19.29	3428.0	3015.9
19.3	3439.0	3016.3
19.31	3475.0	3016.7
19.32	3458.0	3017.1
19.33	3416.0	3017.4
19.34	3420.0	3017.8
19.35	3433.0	3018.2
19.36	3462.0	3018.5
19.37	3520.0	3018.9
19.38	3487.0	3019.2
19.39	3425.0	3019.6
19.4	3365.0	3019.9
19.41	3367.0	3020.3
19.42	3490.0	3020.6
19.43	3553.0	3021.0
19.44	3521.0	3021.3
19.45	3519.0	3021.6
19.46	3479.0	3022.0
19.47	3416.0	3022.3
19.48	3413.0	3022.6
19.49	3429.0	3022.9
19.5	3499.0	3023.3
19.51	3555.0	3023.6
19.52	3507.0	3023.9
19.53	3456.0	3024.2
19.54	3452.0	3024.5
19.55	3422.0	3024.8
19.56	3441.0	3025.1
19.57	3412.0	3025.4
19.58	3408.0	3025.7
19.59	3414.0	3026.0
19.6	3414.0	3026.3
19.61	3462.0	3026.5
19.62	3500.0	3026.8
19.63	3519.0	3027.1
19.64	3552.0	3027.4
19.65	3512.0	3027.6
19.66	3477.0	3027.9
19.67	3537.0	3028.2
19.68	3526.0	3028.4
19.69	3484.0	3028.7
19.7	3516.0	3028.9
19.71	3508.0	3029.2
19.72	3493.0	3029.4
19.73	3535.0	3029.7
19.74	3538.0	3029.9
19.75	3485.0	3030.1
19.76	3475.0	3030.4
19.77	3484.0	3030.6
19.78	3492.0	3030.8
19.79	3517.0	3031.1
19.8	3530.0	3031.3
19.81	3537.0	3031.5
19.82	3538.0	3031.7
19.83	3499.0	3031.9
19.84	3521.0	3032.1
