Thick_TiO2_0p6mm_pel
Wavelength = 1.54059 Å (Cu)
Angle	I(o)	I(b)
18.28	3341.0	3063.7
18.29	3337.0	3063.9
18.3	3367.0	3064.0
18.31	3416.0	3064.2
18.32	3437.0	3064.3
18.33	3382.0	3064.5
18.34	3385.0	3064.6
18.35	3426.0	3064.7
18.36	3381.0	3064.8
18.37	3328.0	3065.0
18.38	3348.0	3065.1
18.39	3345.0	3065.2
18.4	3369.0	3065.3
18.41	3395.0	3065.4
18.42	3421.0	3065.5
18.43	3464.0	3065.6
18.44	3440.0	3065.7
18.45	3439.0	3065.8
18.46	3408.0	3065.9
18.47	3396.0	3065.9
18.48	3420.0	3066.0
18.49	3430.0	3066.1
18.5	3434.0	3066.2
18.51	3429.0	3066.2
18.52	3375.0	3066.3
18.53	3399.0	3066.3
18.54	3431.0	3066.4
18.55	3431.0	3066.4
18.56	3459.0	3066.5
18.57	3473.0	3066.5
18.58	3458.0	3066.5
18.59	3500.0	3066.6
18.6	3516.0	3066.6
18.61	3474.0	3066.6
18.62	3495.0	3066.6
18.63	3455.0	3066.7
18.64	3416.0	3066.7
18.65	3418.0	3066.7
18.66	3434.0	3066.7
18.67	3407.0	3066.7
18.68	3456.0	3066.7
18.69	3514.0	3066.6
18.7	3485.0	3066.6
18.71	3485.0	3066.6
18.72	3548.0	3066.6
18.73	3539.0	3066.5
18.74	3434.0	3066.5
18.75	3440.0	3066.5
18.76	3521.0	3066.4
18.77	3556.0	3066.4
18.78	3598.0	3066.3
18.79	3567.0	3066.3
18.8	3528.0	3066.2
18.81	3522.0	3066.2
18.82	3521.0	3066.1
18.83	3541.0	3066.0
18.84	3498.0	3066.0
18.85	3492.0	3065.9
18.86	3504.0	3065.8
18.87	3537.0	3065.7
18.88	3540.0	3065.6
18.89	3560.0	3065.5
18.9	3527.0	3065.4
18.91	3509.0	3065.3
18.92	3534.0	3065.2
18.93	3520.0	3065.1
18.94	3499.0	3065.0
18.95	3509.0	3064.9
18.96	3515.0	3064.7
18.97	3512.0	3064.6
18.98	3526.0	3064.5
18.99	3528.0	3064.3
19.0	3547.0	3064.2
19.01	3561.0	3064.1
19.02	3528.0	3063.9
19.03	3508.0	3063.7
19.04	3514.0	3063.6
19.05	3511.0	3063.4
19.06	3502.0	3063.3
19.07	3516.0	3063.1
19.08	3495.0	3062.9
19.09	3550.0	3062.7
19.1	3670.0	3062.6
19.11	3623.0	3062.4
19.12	3540.0	3062.2
19.13	3525.0	3062.0
19.14	3543.0	3061.8
19.15	3577.0	3061.6
19.16	3534.0	3061.4
19.17	3503.0	3061.2
19.18	3538.0	3061.0
19.19	3581.0	3060.7
19.2	3593.0	3060.5
19.21	3585.0	3060.3
19.22	3620.0	3060.1
19.23	3695.0	3059.8
19.24	3698.0	3059.6
19.25	3647.0	3059.3
19.26	3620.0	3059.1
19.27	3615.0	3058.8
19.28	3588.0	3058.6
19.29	3618.0	3058.3
19.3	3636.0	3058.1
19.31	3642.0	3057.8
19.32	3635.0	3057.5
19.33	3632.0	3057.3
19.34	3627.0	3057.0
19.35	3643.0	3056.7
19.36	3603.0	3056.4
19.37	3557.0	3056.1
19.38	3588.0	3055.8
19.39	3643.0	3055.5
19.4	3673.0	3055.2
19.41	3672.0	3054.9
19.42	3594.0	3054.6
19.43	3600.0	3054.3
19.44	3602.0	3054.0
19.45	3639.0	3053.6
19.46	3624.0	3053.3
19.47	3664.0	3053.0
19.48	3676.0	3052.6
19.49	3672.0	3052.3
19.5	3692.0	3052.0
19.51	3660.0	3051.6
19.52	3693.0	3051.3
19.53	3685.0	3050.9
19.54	3683.0	3050.5
19.55	3695.0	3050.2
19.56	3681.0	3049.8
19.57	3719.0	3049.4
19.58	3680.0	3049.1
19.59	3684.0	3048.7
19.6	3696.0	3048.3
19.61	3622.0	3047.9
19.62	3588.0	3047.5
19.63	3664.0	3047.1
19.64	3714.0	3046.7
19.65	3683.0	3046.3
19.66	3642.0	3045.9
19.67	3642.0	3045.5
19.68	3718.0	3045.1
19.69	3708.0	3044.7
19.7	3688.0	3044.2
19.71	3611.0	3043.8
19.72	3573.0	3043.4
19.73	3615.0	3043.0
19.74	3651.0	3042.5
19.75	3662.0	3042.1
19.76	3657.0	3041.6
19.77	3666.0	3041.2
19.78	3668.0	3040.7
19.79	3697.0	3040.3
19.8	3731.0	3039.8
19.81	3707.0	3039.3
19.82	3690.0	3038.9
19.83	3733.0	3038.4
19.84	3725.0	3037.9
